"customer_id";"email";"first_name";"last_name";"age";"gender";"country";"acquisition_source";"signup_date";"is_subscribed";"customer_segment"
1160;"user1160@gmail.com";"Jane";"Johnson";0;"";"United States";"email";"2023-10-04";1;"Premium"
1161;"user1161@gmail.com";"Sarah";"Jones";0;"";"United Kingdom";"referral";"2024-08-25";1;"Basic"
1165;"user1165@gmail.com";"Jane";"Johnson";0;"";"United Kingdom";"email";"2023-11-15";0;"Premium"
1166;"user1166@gmail.com";"Jane";"Brown";0;"";"Canada";"referral";"2023-05-25";0;"Standard"
1168;"user1168@gmail.com";"Sarah";"Davis";0;"";"United Kingdom";"paid_search";"2024-05-26";0;"Premium"
1169;"user1169@hotmail.com";"John";"Williams";51;"";"United States";"email";"2024-12-17";0;"Premium"
1171;"user1171@gmail.com";"David";"Davis";0;"";"United States";"paid_search";"2024-03-21";1;"Standard"
1173;"user1173@company.org";"Mike";"Williams";48;"";"United States";"paid_search";"2024-04-30";0;"Unassigned"
1174;"user1174@gmail.com";"Emily";"Johnson";25;"";"United Kingdom";"organic_search";"2023-04-07";0;"Basic"
1175;"user1175@gmail.com";"Sarah";"Davis";58;"";"United States";"paid_search";"2024-10-13";1;"Standard"
1176;"user1176@gmail.com";"John";"Jones";25;"";"United States";"paid_search";"2023-11-10";1;"Premium"
1178;"user1178@gmail.com";"Jane";"Brown";28;"";"United States";"email";"2024-09-22";1;"Standard"
1179;"user1179@gmail.com";"John";"Davis";22;"";"United Kingdom";"social_media";"2023-06-18";1;"Unassigned"
1181;"user1181@gmail.com";"Emily";"Johnson";25;"";"United States";"direct";"2023-11-16";1;"Premium"
1182;"user1182@gmail.com";"David";"Johnson";0;"";"United States";"organic_search";"2024-07-27";0;"Premium"
1183;"user1183@gmail.com";"John";"Brown";25;"";"Canada";"paid_search";"2024-11-17";1;"Unassigned"
1187;"user1187@gmail.com";"Mike";"Williams";0;"";"Canada";"social_media";"2023-01-30";1;"Premium"
1188;"user1188@gmail.com";"Emily";"Johnson";25;"";"United States";"email";"2024-10-14";1;"Basic"
1189;"user1189@gmail.com";"Emily";"Williams";25;"";"United Kingdom";"organic_search";"2024-11-19";1;"Premium"
1190;"user1190@gmail.com";"Jane";"Brown";25;"";"United States";"social_media";"2024-11-14";1;"Premium"
1193;"user1193@gmail.com";"John";"Williams";68;"";"Canada";"organic_search";"2024-08-28";0;"Unassigned"
1194;"user1194@gmail.com";"Sarah";"Williams";37;"";"United States";"paid_search";"2023-09-10";1;"Standard"
1195;"user1195@gmail.com";"Sarah";"Brown";0;"";"United States";"email";"2024-01-08";0;"Basic"
1197;"user1197@gmail.com";"John";"Davis";0;"";"Canada";"direct";"2024-07-04";0;"Unassigned"
1198;"user1198@hotmail.com";"David";"Brown";0;"";"United States";"direct";"2023-10-03";1;"Premium"
1199;"user1199@gmail.com";"Emily";"Davis";0;"";"United States";"social_media";"2023-05-24";0;"Unassigned"
1200;"user1200@gmail.com";"John";"Williams";0;"";"Canada";"email";"2024-01-03";1;"Basic"
1202;"user1202@gmail.com";"Sarah";"Jones";0;"";"Canada";"email";"2024-02-13";1;"Basic"
1203;"user1203@gmail.com";"Sarah";"Johnson";0;"";"United Kingdom";"email";"2023-02-11";1;"Standard"
1208;"user1208@hotmail.com";"John";"Davis";0;"";"United Kingdom";"organic_search";"2024-02-01";0;"Premium"
1212;"user1212@gmail.com";"John";"Jones";0;"";"Canada";"paid_search";"2024-11-22";0;"Premium"
1215;"user1215@gmail.com";"Jane";"Davis";25;"";"United States";"social_media";"2024-04-06";1;"Standard"
1216;"user1216@gmail.com";"Jane";"Williams";0;"";"United States";"email";"2024-01-28";0;"Standard"
1217;"user1217@gmail.com";"Jane";"Jones";20;"";"United Kingdom";"email";"2024-10-04";1;"Standard"
1218;"user1218@gmail.com";"John";"Davis";0;"";"United Kingdom";"social_media";"2024-03-12";1;"Basic"
1219;"user1219@gmail.com";"Jane";"Davis";37;"";"United States";"social_media";"2024-01-01";1;"Standard"
1223;"user1223@gmail.com";"David";"Johnson";0;"";"United States";"organic_search";"2023-07-08";1;"Basic"
1224;"user1224@gmail.com";"Sarah";"Smith";25;"";"United States";"direct";"2024-09-22";1;"Unassigned"
1225;"user1225@gmail.com";"David";"Smith";0;"";"United States";"organic_search";"2024-06-12";1;"Premium"
1226;"user1226@company.org";"Mike";"Jones";0;"";"Canada";"paid_search";"2023-08-01";0;"Standard"
1227;"user1227@gmail.com";"Sarah";"Johnson";0;"";"United Kingdom";"organic_search";"2023-01-19";1;"Unassigned"
1229;"user1229@gmail.com";"Jane";"Brown";0;"";"United States";"direct";"2023-06-05";1;"Unassigned"
1230;"user1230@gmail.com";"Jane";"Davis";0;"";"Canada";"organic_search";"2024-08-08";1;"Basic"
1231;"user1231@gmail.com";"John";"Williams";25;"";"United Kingdom";"referral";"2024-07-04";1;"Premium"
1234;"user1234@gmail.com";"David";"Davis";0;"";"Canada";"email";"2024-03-04";0;"Standard"
1236;"user1236@gmail.com";"Jane";"Williams";61;"";"United Kingdom";"organic_search";"2024-06-29";1;"Premium"
1245;"user1245@gmail.com";"Emily";"Williams";0;"";"United States";"social_media";"2023-06-23";0;"Unassigned"
1246;"user1246@company.org";"Sarah";"Jones";0;"";"Canada";"paid_search";"2024-12-11";1;"Standard"
1247;"user1247@gmail.com";"Mike";"Williams";0;"";"United States";"email";"2023-09-10";0;"Unassigned"
1248;"user1248@gmail.com";"Mike";"Jones";0;"";"United States";"email";"2023-10-26";1;"Standard"
1249;"user1249@gmail.com";"David";"Brown";0;"";"United States";"direct";"2023-10-27";1;"Basic"
1251;"user1251@gmail.com";"Jane";"Williams";25;"";"United States";"social_media";"2024-06-19";1;"Premium"
1252;"user1252@gmail.com";"Emily";"Brown";0;"";"United States";"paid_search";"2024-11-15";0;"Unassigned"
1253;"user1253@gmail.com";"Jane";"Smith";25;"";"United States";"email";"2023-07-21";1;"Premium"
1255;"user1255@gmail.com";"Sarah";"Jones";0;"";"United States";"social_media";"2024-08-03";1;"Premium"
1256;"user1256@outlook.com";"Jane";"Brown";64;"";"United Kingdom";"organic_search";"2024-09-15";1;"Standard"
1257;"user1257@company.org";"Jane";"Johnson";52;"";"United States";"email";"2023-08-22";0;"Premium"
1258;"user1258@hotmail.com";"Jane";"Brown";0;"";"United Kingdom";"paid_search";"2024-03-28";1;"Premium"
1260;"user1260@gmail.com";"Jane";"Jones";0;"";"United Kingdom";"paid_search";"2023-06-30";0;"Basic"
1262;"user1262@yahoo.com";"John";"Jones";0;"";"United Kingdom";"social_media";"2024-05-22";0;"Premium"
1264;"user1264@company.org";"Mike";"Williams";0;"";"United Kingdom";"paid_search";"2023-06-10";1;"Unassigned"
1265;"user1265@outlook.com";"Jane";"Jones";0;"";"Canada";"email";"2023-03-10";0;"Premium"
1267;"user1267@hotmail.com";"Sarah";"Jones";0;"";"Canada";"organic_search";"2023-10-08";1;"Basic"
1268;"user1268@gmail.com";"Sarah";"Brown";25;"";"United States";"paid_search";"2024-07-25";0;"Standard"
1270;"user1270@outlook.com";"David";"Davis";0;"";"United Kingdom";"organic_search";"2023-04-14";0;"Basic"
1271;"user1271@gmail.com";"Mike";"Jones";0;"";"United States";"social_media";"2024-02-28";0;"Basic"
1272;"user1272@gmail.com";"David";"Jones";62;"";"United States";"referral";"2024-09-08";0;"Premium"
1275;"user1275@gmail.com";"John";"Davis";25;"";"United States";"paid_search";"2023-01-17";0;"Unassigned"
1277;"user1277@gmail.com";"Sarah";"Johnson";0;"";"United Kingdom";"email";"2024-04-24";1;"Unassigned"
1281;"user1281@yahoo.com";"Mike";"Davis";0;"";"United States";"paid_search";"2023-07-05";0;"Basic"
1282;"user1282@gmail.com";"David";"Brown";0;"";"United States";"social_media";"2023-06-17";0;"Premium"
1284;"user1284@gmail.com";"Jane";"Williams";25;"";"United States";"email";"2024-08-27";0;"Premium"
1285;"user1285@gmail.com";"Emily";"Davis";0;"";"United States";"organic_search";"2024-05-15";0;"Premium"
1286;"user1286@gmail.com";"Jane";"Smith";0;"";"Canada";"paid_search";"2023-09-19";0;"Basic"
1287;"user1287@gmail.com";"John";"Jones";32;"";"United Kingdom";"email";"2023-11-14";1;"Unassigned"
1288;"user1288@gmail.com";"John";"Williams";0;"";"United Kingdom";"organic_search";"2024-10-24";1;"Standard"
1289;"user1289@company.org";"John";"Smith";0;"";"Canada";"email";"2023-06-09";1;"Standard"
1290;"user1290@hotmail.com";"Mike";"Davis";74;"";"United States";"email";"2024-03-05";0;"Basic"
1291;"user1291@gmail.com";"David";"Davis";19;"";"United States";"organic_search";"2024-02-18";1;"Unassigned"
1294;"user1294@gmail.com";"John";"Jones";0;"";"United States";"social_media";"2023-05-18";0;"Basic"
1297;"user1297@gmail.com";"Jane";"Jones";0;"";"Canada";"email";"2024-06-11";1;"Standard"
1298;"user1298@gmail.com";"John";"Smith";0;"";"United States";"email";"2023-02-05";1;"Standard"
1304;"user1304@hotmail.com";"John";"Brown";0;"";"United Kingdom";"paid_search";"2023-07-19";0;"Standard"
1305;"user1305@gmail.com";"Emily";"Brown";25;"";"Canada";"social_media";"2023-02-18";0;"Unassigned"
1307;"user1307@gmail.com";"John";"Jones";25;"";"United Kingdom";"social_media";"2023-02-20";0;"Standard"
1309;"user1309@gmail.com";"Mike";"Brown";0;"";"Canada";"organic_search";"2023-05-28";0;"Standard"
1311;"user1311@gmail.com";"John";"Johnson";0;"";"United States";"email";"2023-10-10";0;"Standard"
1313;"user1313@gmail.com";"John";"Williams";0;"";"United States";"paid_search";"2023-04-26";0;"Premium"
1314;"user1314@gmail.com";"Emily";"Brown";0;"";"Canada";"referral";"2024-09-09";0;"Basic"
1317;"user1317@gmail.com";"John";"Smith";56;"";"United States";"paid_search";"2024-06-15";0;"Premium"
1319;"user1319@company.org";"John";"Smith";25;"";"United States";"email";"2024-06-19";0;"Basic"
1320;"user1320@gmail.com";"Jane";"Jones";0;"";"United States";"email";"2024-02-27";0;"Premium"
1321;"user1321@gmail.com";"David";"Williams";25;"";"Canada";"email";"2023-11-29";0;"Standard"
1322;"user1322@gmail.com";"Emily";"Davis";25;"";"Canada";"email";"2024-05-26";0;"Unassigned"
1324;"user1324@gmail.com";"Emily";"Williams";0;"";"United States";"email";"2023-12-12";1;"Standard"
1325;"user1325@gmail.com";"David";"Williams";25;"";"United States";"direct";"2024-12-18";0;"Unassigned"
1326;"user1326@gmail.com";"John";"Jones";0;"";"Canada";"organic_search";"2024-09-04";1;"Premium"
1327;"user1327@gmail.com";"David";"Johnson";0;"";"United States";"email";"2023-04-17";0;"Standard"
1331;"user1331@gmail.com";"Sarah";"Davis";0;"";"United States";"paid_search";"2024-01-15";0;"Standard"
1336;"user1336@gmail.com";"Emily";"Brown";25;"";"United States";"social_media";"2024-12-14";0;"Premium"
1338;"user1338@gmail.com";"Sarah";"Williams";0;"";"United Kingdom";"social_media";"2023-06-15";0;"Premium"
1342;"user1342@gmail.com";"Jane";"Williams";25;"";"United States";"paid_search";"2023-02-03";1;"Basic"
1344;"user1344@outlook.com";"Jane";"Williams";0;"";"United States";"social_media";"2024-07-02";1;"Standard"
1345;"user1345@gmail.com";"Jane";"Smith";57;"";"United States";"social_media";"2023-02-06";1;"Premium"
1351;"user1351@gmail.com";"John";"Jones";0;"";"United Kingdom";"referral";"2024-07-28";0;"Premium"
1353;"user1353@yahoo.com";"John";"Williams";0;"";"United States";"organic_search";"2024-01-30";0;"Standard"
1354;"user1354@gmail.com";"Jane";"Brown";0;"";"United Kingdom";"social_media";"2023-08-15";1;"Premium"
1355;"user1355@gmail.com";"Jane";"Jones";0;"";"United States";"paid_search";"2023-07-30";0;"Basic"
1359;"user1359@outlook.com";"Mike";"Jones";0;"";"United Kingdom";"organic_search";"2023-10-03";1;"Standard"
1360;"user1360@yahoo.com";"John";"Brown";25;"";"United States";"paid_search";"2023-09-25";0;"Premium"
1361;"user1361@gmail.com";"Jane";"Brown";0;"";"United States";"direct";"2024-04-25";0;"Premium"
1363;"user1363@hotmail.com";"Emily";"Jones";0;"";"United States";"paid_search";"2024-08-05";1;"Premium"
1373;"user1373@hotmail.com";"Sarah";"Brown";25;"";"United Kingdom";"referral";"2024-06-26";1;"Basic"
1374;"user1374@gmail.com";"John";"Williams";48;"";"United Kingdom";"paid_search";"2024-10-21";1;"Premium"
1377;"user1377@gmail.com";"Jane";"Davis";25;"";"United States";"organic_search";"2023-05-14";0;"Premium"
1378;"user1378@yahoo.com";"Emily";"Johnson";0;"";"United States";"paid_search";"2023-01-22";1;"Premium"
1380;"user1380@gmail.com";"Mike";"Williams";44;"";"United Kingdom";"paid_search";"2023-06-13";1;"Standard"
1381;"user1381@gmail.com";"David";"Brown";0;"";"United States";"email";"2024-07-19";1;"Premium"
1382;"user1382@gmail.com";"Mike";"Smith";0;"";"United Kingdom";"organic_search";"2024-04-29";1;"Premium"
1384;"user1384@gmail.com";"John";"Williams";0;"";"United States";"organic_search";"2024-10-01";0;"Standard"
1385;"user1385@company.org";"Mike";"Davis";0;"";"United Kingdom";"social_media";"2024-05-21";0;"Premium"
1386;"user1386@gmail.com";"Mike";"Smith";0;"";"United States";"organic_search";"2024-05-16";1;"Basic"
1387;"user1387@company.org";"Jane";"Davis";53;"";"United Kingdom";"social_media";"2023-02-11";1;"Basic"
1389;"user1389@gmail.com";"Mike";"Davis";0;"";"United States";"direct";"2024-02-21";1;"Basic"
1390;"user1390@gmail.com";"Jane";"Davis";25;"";"United States";"paid_search";"2023-03-27";0;"Standard"
1391;"user1391@yahoo.com";"Mike";"Brown";67;"";"United States";"email";"2023-03-18";0;"Standard"
1392;"user1392@company.org";"Emily";"Johnson";57;"";"United States";"email";"2023-03-14";0;"Standard"
1393;"user1393@gmail.com";"Jane";"Smith";0;"";"United States";"email";"2023-04-04";1;"Basic"
1394;"user1394@gmail.com";"Jane";"Brown";0;"";"United States";"paid_search";"2024-10-02";1;"Unassigned"
1400;"user1400@gmail.com";"Jane";"Jones";0;"";"Canada";"social_media";"2024-11-28";0;"Premium"
1401;"user1401@gmail.com";"Emily";"Brown";25;"";"United States";"email";"2023-04-11";1;"Premium"
1404;"user1404@hotmail.com";"Sarah";"Johnson";0;"";"United States";"social_media";"2023-06-26";0;"Standard"
1405;"user1405@gmail.com";"Mike";"Jones";25;"";"United States";"social_media";"2023-01-23";0;"Standard"
1407;"user1407@gmail.com";"Mike";"Brown";0;"";"Canada";"referral";"2024-05-03";1;"Basic"
1409;"user1409@gmail.com";"Mike";"Davis";0;"";"United States";"paid_search";"2024-01-18";0;"Premium"
1410;"user1410@outlook.com";"Sarah";"Davis";0;"";"United Kingdom";"referral";"2023-10-09";0;"Unassigned"
1411;"user1411@gmail.com";"Emily";"Brown";25;"";"United States";"email";"2023-07-19";0;"Standard"
1412;"user1412@gmail.com";"Emily";"Johnson";0;"";"Canada";"email";"2024-04-26";0;"Premium"
1413;"user1413@gmail.com";"David";"Johnson";0;"";"United States";"organic_search";"2024-04-18";0;"Premium"
1414;"user1414@yahoo.com";"Emily";"Davis";25;"";"United Kingdom";"email";"2024-04-30";1;"Basic"
1416;"user1416@gmail.com";"Sarah";"Jones";0;"";"United States";"direct";"2023-04-03";1;"Standard"
1417;"user1417@yahoo.com";"John";"Johnson";0;"";"United Kingdom";"email";"2023-05-28";0;"Standard"
1418;"user1418@gmail.com";"Emily";"Johnson";0;"";"United States";"email";"2024-08-31";0;"Basic"
1419;"user1419@gmail.com";"Emily";"Smith";25;"";"United Kingdom";"paid_search";"2023-06-16";0;"Standard"
1420;"user1420@gmail.com";"John";"Smith";0;"";"Canada";"direct";"2023-11-19";0;"Standard"
1421;"user1421@gmail.com";"Emily";"Smith";25;"";"United States";"organic_search";"2023-02-05";0;"Premium"
1422;"user1422@hotmail.com";"Sarah";"Johnson";0;"";"Canada";"paid_search";"2023-05-24";1;"Basic"
1424;"user1424@outlook.com";"Sarah";"Brown";25;"";"United States";"email";"2024-04-04";0;"Premium"
1425;"user1425@hotmail.com";"Mike";"Williams";0;"";"Canada";"direct";"2023-02-13";1;"Standard"
1426;"user1426@gmail.com";"John";"Johnson";0;"";"United States";"direct";"2023-10-24";0;"Standard"
1428;"user1428@gmail.com";"David";"Jones";0;"";"Canada";"direct";"2024-10-04";0;"Standard"
1429;"user1429@gmail.com";"Emily";"Jones";43;"";"United Kingdom";"paid_search";"2023-09-20";0;"Standard"
1430;"user1430@gmail.com";"John";"Brown";29;"";"Canada";"referral";"2024-10-29";0;"Standard"
1431;"user1431@gmail.com";"David";"Brown";25;"";"Canada";"paid_search";"2024-08-06";1;"Unassigned"
1432;"user1432@outlook.com";"Sarah";"Smith";37;"";"United States";"paid_search";"2024-03-10";0;"Premium"
1434;"user1434@yahoo.com";"John";"Smith";57;"";"United States";"social_media";"2023-09-12";1;"Premium"
1435;"user1435@gmail.com";"Mike";"Johnson";0;"";"United States";"email";"2024-01-26";0;"Premium"
1436;"user1436@gmail.com";"John";"Jones";67;"";"United States";"email";"2023-10-14";1;"Premium"
1437;"user1437@yahoo.com";"Jane";"Williams";18;"";"United States";"organic_search";"2023-07-29";0;"Basic"
1438;"user1438@company.org";"Jane";"Williams";31;"";"Canada";"social_media";"2023-10-04";1;"Premium"
1439;"user1439@gmail.com";"John";"Williams";25;"";"United States";"email";"2024-03-18";1;"Unassigned"
1440;"user1440@outlook.com";"John";"Jones";0;"";"United Kingdom";"social_media";"2024-05-05";1;"Standard"
1441;"user1441@gmail.com";"Jane";"Brown";63;"";"Canada";"direct";"2024-03-21";0;"Premium"
1442;"user1442@gmail.com";"Emily";"Davis";25;"";"United States";"email";"2024-04-28";0;"Premium"
1444;"user1444@outlook.com";"Mike";"Davis";0;"";"United Kingdom";"organic_search";"2024-03-18";1;"Basic"
1445;"user1445@gmail.com";"Mike";"Davis";0;"";"United States";"referral";"2024-06-02";1;"Premium"
1448;"user1448@outlook.com";"John";"Johnson";0;"";"United States";"referral";"2024-02-07";0;"Premium"
1449;"user1449@yahoo.com";"David";"Brown";0;"";"United States";"direct";"2024-05-22";0;"Standard"
1450;"user1450@outlook.com";"Jane";"Brown";29;"";"United States";"social_media";"2023-01-25";0;"Premium"
1451;"user1451@gmail.com";"John";"Jones";0;"";"United States";"paid_search";"2024-02-01";1;"Standard"
1453;"user1453@gmail.com";"John";"Johnson";25;"";"Canada";"referral";"2023-09-19";1;"Premium"
1458;"user1458@gmail.com";"John";"Jones";0;"";"United States";"social_media";"2023-10-28";0;"Standard"
1464;"user1464@gmail.com";"Jane";"Davis";0;"";"United States";"social_media";"2023-07-11";1;"Premium"
1465;"user1465@hotmail.com";"Mike";"Jones";0;"";"Canada";"direct";"2024-07-27";0;"Premium"
1466;"user1466@gmail.com";"David";"Smith";0;"";"United States";"email";"2023-04-26";0;"Standard"
1467;"user1467@gmail.com";"Jane";"Brown";0;"";"United Kingdom";"direct";"2024-11-10";0;"Standard"
1471;"user1471@gmail.com";"Mike";"Brown";25;"";"United Kingdom";"paid_search";"2024-10-23";1;"Standard"
1473;"user1473@gmail.com";"Emily";"Jones";25;"";"Canada";"referral";"2024-04-20";0;"Standard"
1475;"user1475@gmail.com";"David";"Jones";0;"";"United Kingdom";"organic_search";"2024-09-23";0;"Basic"
1476;"user1476@gmail.com";"Emily";"Jones";0;"";"Canada";"social_media";"2023-03-09";1;"Standard"
1477;"user1477@gmail.com";"Sarah";"Williams";0;"";"Canada";"referral";"2024-03-10";0;"Basic"
1479;"user1479@gmail.com";"Emily";"Brown";0;"";"United Kingdom";"social_media";"2024-10-25";0;"Basic"
1480;"user1480@yahoo.com";"David";"Johnson";25;"";"United States";"organic_search";"2023-05-30";0;"Basic"
1483;"user1483@gmail.com";"John";"Smith";72;"";"United States";"paid_search";"2023-05-06";0;"Basic"
1484;"user1484@gmail.com";"John";"Brown";25;"";"United States";"email";"2023-05-11";0;"Standard"
1485;"user1485@hotmail.com";"Sarah";"Brown";25;"";"United States";"organic_search";"2023-10-11";0;"Standard"
1486;"user1486@outlook.com";"Sarah";"Williams";0;"";"United Kingdom";"organic_search";"2023-06-05";1;"Standard"
1488;"user1488@gmail.com";"Mike";"Williams";0;"";"United States";"social_media";"2023-09-05";1;"Premium"
1492;"user1492@gmail.com";"John";"Williams";0;"";"United States";"organic_search";"2023-03-21";0;"Premium"
1494;"user1494@gmail.com";"John";"Davis";0;"";"United Kingdom";"email";"2024-12-31";0;"Premium"
1495;"user1495@gmail.com";"Emily";"Brown";0;"";"United Kingdom";"paid_search";"2023-04-02";1;"Standard"
1497;"user1497@gmail.com";"Jane";"Smith";34;"";"United States";"paid_search";"2024-12-25";1;"Basic"
1498;"user1498@gmail.com";"David";"Williams";0;"";"United States";"paid_search";"2023-05-26";0;"Standard"
1500;"user1500@gmail.com";"Jane";"Johnson";67;"";"United States";"referral";"2023-07-20";0;"Premium"
1501;"user1501@gmail.com";"Mike";"Williams";0;"";"United States";"paid_search";"2024-07-20";1;"Basic"
1503;"user1503@gmail.com";"Emily";"Jones";0;"";"United States";"email";"2023-09-05";0;"Standard"
1504;"user1504@gmail.com";"John";"Johnson";0;"";"United States";"organic_search";"2024-10-17";0;"Premium"
1508;"user1508@hotmail.com";"Jane";"Williams";0;"";"United States";"paid_search";"2023-01-17";1;"Standard"
1510;"user1510@gmail.com";"Jane";"Jones";41;"";"United Kingdom";"social_media";"2023-05-30";1;"Premium"
1512;"user1512@gmail.com";"Mike";"Jones";21;"";"United States";"social_media";"2023-01-12";0;"Premium"
1515;"user1515@gmail.com";"John";"Davis";0;"";"United States";"email";"2023-06-07";0;"Premium"
1516;"user1516@gmail.com";"John";"Brown";20;"";"United States";"email";"2024-09-23";0;"Premium"
1517;"user1517@hotmail.com";"John";"Jones";31;"";"United States";"paid_search";"2024-08-05";1;"Unassigned"
1519;"user1519@gmail.com";"David";"Davis";0;"";"United States";"email";"2024-01-17";0;"Unassigned"
1520;"user1520@gmail.com";"Sarah";"Brown";70;"";"United Kingdom";"direct";"2023-10-13";0;"Standard"
1521;"user1521@gmail.com";"John";"Smith";0;"";"United States";"email";"2023-11-04";0;"Standard"
1523;"user1523@gmail.com";"Emily";"Jones";0;"";"United Kingdom";"organic_search";"2024-02-14";0;"Basic"
1524;"user1524@gmail.com";"John";"Williams";0;"";"Canada";"email";"2023-02-28";0;"Basic"
1526;"user1526@gmail.com";"Emily";"Williams";0;"";"Canada";"organic_search";"2024-09-17";0;"Premium"
1527;"user1527@gmail.com";"John";"Williams";0;"";"United States";"organic_search";"2023-03-26";1;"Premium"
1528;"user1528@hotmail.com";"David";"Davis";0;"";"United States";"organic_search";"2024-04-27";1;"Basic"
1529;"user1529@yahoo.com";"John";"Smith";0;"";"Canada";"referral";"2023-12-05";0;"Basic"
1531;"user1531@gmail.com";"Jane";"Brown";0;"";"Canada";"organic_search";"2024-12-17";1;"Unassigned"
1532;"user1532@gmail.com";"Emily";"Jones";0;"";"United States";"paid_search";"2024-04-29";0;"Standard"
1533;"user1533@gmail.com";"Mike";"Smith";23;"";"United States";"social_media";"2023-09-04";0;"Premium"
1534;"user1534@yahoo.com";"David";"Davis";0;"";"United States";"organic_search";"2023-05-10";1;"Premium"
1536;"user1536@gmail.com";"John";"Smith";0;"";"United States";"email";"2023-07-16";0;"Unassigned"
1538;"user1538@gmail.com";"John";"Johnson";0;"";"United States";"social_media";"2023-06-18";0;"Standard"
1539;"user1539@gmail.com";"David";"Brown";0;"";"United States";"email";"2024-09-10";0;"Unassigned"
1540;"user1540@gmail.com";"Emily";"Davis";18;"";"United Kingdom";"paid_search";"2023-12-18";0;"Standard"
1544;"user1544@outlook.com";"David";"Smith";0;"";"United States";"organic_search";"2024-08-28";1;"Premium"
1545;"user1545@hotmail.com";"Jane";"Brown";43;"";"United States";"direct";"2024-06-27";1;"Standard"
1546;"user1546@gmail.com";"John";"Jones";25;"";"United Kingdom";"paid_search";"2024-07-13";0;"Standard"
1547;"user1547@gmail.com";"Jane";"Brown";25;"";"United States";"referral";"2024-11-08";0;"Premium"
1548;"user1548@gmail.com";"Emily";"Brown";48;"";"United States";"paid_search";"2024-02-12";1;"Unassigned"
1549;"user1549@gmail.com";"John";"Williams";0;"";"United States";"email";"2023-10-27";0;"Basic"
1551;"user1551@company.org";"Emily";"Johnson";25;"";"United Kingdom";"direct";"2023-07-03";0;"Unassigned"
1552;"user1552@yahoo.com";"Emily";"Johnson";0;"";"United States";"paid_search";"2024-09-21";1;"Unassigned"
1554;"user1554@outlook.com";"John";"Davis";0;"";"United States";"referral";"2024-07-01";1;"Standard"
1556;"user1556@gmail.com";"John";"Smith";0;"";"United Kingdom";"email";"2024-10-19";1;"Unassigned"
1557;"user1557@gmail.com";"John";"Smith";0;"";"United States";"paid_search";"2024-01-17";0;"Standard"
1559;"user1559@company.org";"David";"Smith";72;"";"United States";"referral";"2023-11-21";1;"Premium"
1560;"user1560@company.org";"Jane";"Davis";0;"";"United States";"direct";"2023-06-06";1;"Premium"
1561;"user1561@gmail.com";"Jane";"Williams";25;"";"United States";"organic_search";"2023-10-19";0;"Premium"
1562;"user1562@gmail.com";"Emily";"Johnson";25;"";"United Kingdom";"email";"2023-09-28";0;"Premium"
1564;"user1564@company.org";"John";"Jones";0;"";"Canada";"organic_search";"2023-01-11";1;"Standard"
1567;"user1567@gmail.com";"Mike";"Williams";25;"";"Canada";"social_media";"2023-01-18";0;"Basic"
1570;"user1570@company.org";"John";"Johnson";25;"";"United States";"paid_search";"2024-03-06";1;"Unassigned"
1571;"user1571@hotmail.com";"Mike";"Smith";0;"";"United States";"paid_search";"2024-08-17";1;"Standard"
1573;"user1573@gmail.com";"Mike";"Johnson";0;"";"Canada";"social_media";"2023-07-31";0;"Unassigned"
1574;"user1574@gmail.com";"Sarah";"Williams";0;"";"United States";"referral";"2023-10-09";0;"Premium"
1575;"user1575@gmail.com";"David";"Smith";0;"";"United States";"email";"2023-10-08";0;"Standard"
1576;"user1576@yahoo.com";"David";"Williams";0;"";"Canada";"email";"2023-10-24";0;"Standard"
1577;"user1577@gmail.com";"Emily";"Jones";0;"";"United States";"email";"2023-08-03";0;"Premium"
1578;"user1578@hotmail.com";"Jane";"Williams";0;"";"Canada";"paid_search";"2023-10-04";0;"Standard"
1579;"user1579@gmail.com";"Jane";"Jones";0;"";"United States";"paid_search";"2024-10-19";1;"Unassigned"
1580;"user1580@gmail.com";"John";"Smith";25;"";"United States";"paid_search";"2024-12-06";1;"Standard"
1582;"user1582@gmail.com";"John";"Davis";0;"";"United States";"organic_search";"2024-12-07";1;"Unassigned"
1584;"user1584@gmail.com";"Sarah";"Brown";38;"";"Canada";"paid_search";"2024-01-25";0;"Standard"
1585;"user1585@gmail.com";"John";"Smith";62;"";"United Kingdom";"direct";"2023-12-08";0;"Premium"
1588;"user1588@gmail.com";"Jane";"Jones";25;"";"United States";"organic_search";"2023-08-31";0;"Unassigned"
1592;"user1592@gmail.com";"Sarah";"Brown";0;"";"United Kingdom";"direct";"2023-02-16";0;"Standard"
1593;"user1593@yahoo.com";"Sarah";"Davis";0;"";"United States";"email";"2024-09-25";1;"Premium"
1594;"user1594@outlook.com";"John";"Williams";0;"";"United States";"email";"2024-01-23";0;"Premium"
1595;"user1595@gmail.com";"John";"Brown";0;"";"United Kingdom";"social_media";"2023-06-07";0;"Standard"
1596;"user1596@gmail.com";"Jane";"Williams";25;"";"United Kingdom";"paid_search";"2024-08-22";0;"Premium"
1597;"user1597@gmail.com";"Jane";"Jones";0;"";"United States";"organic_search";"2023-06-26";0;"Premium"
1600;"user1600@gmail.com";"Sarah";"Smith";25;"";"United States";"referral";"2023-08-26";0;"Standard"
1602;"user1602@gmail.com";"Sarah";"Williams";0;"";"United Kingdom";"organic_search";"2024-03-13";0;"Premium"
