customer_id,email,first_name,last_name,age,gender,country,acquisition_source,signup_date,is_subscribed,customer_segment
1274,user1274@gmail.com,JOHN,,150,M,United Kingdom,email,2023-05-03,,Basic
1275,user1275@gmail.com,John,davis,twenty-five,f,U.S.A,paid_search,01-17-2023,FALSE,
1276,user1276@gmail.com,,Johnson,53,,United States,email,03-10-2023,0,STANDARD
1277,user1277@gmail.com,Sarah,Johnson,150,male,UK,email,2024/04/24,Yes,
1278,user1278@outlook.com,jane,,74,m,GB,direct,05-12-2023,1,STANDARD
1279,user1279@hotmail.com,Emily,,-5,Female,GB,email,04-02-2024,,premium
1280,user1280@gmail.com,,davis,twenty-five,Male,usa,paid_search,10/31/2024,No,Basic
1281,user1281@yahoo.com,Mike,davis,-5,female,usa,paid_search,07/05/2023,No,Basic
1282,user1282@gmail.com,David,Brown,-5,M,United States,social_media,2023/06/17,0,premium
1283,user1283@gmail.com,Sarah,,150,f,CA,paid_search,01/27/2023,No,premium
1284,user1284@gmail.com,Jane,Williams,twenty-five,,US,email,08/27/2024,No,Premium
1285,user1285@gmail.com,Emily,davis,,Female,US,organic_search,05-15-2024,FALSE,premium
1286,user1286@gmail.com,jane,Smith,150,m,CA,paid_search,2023-09-19,FALSE,Basic
1287,user1287@gmail.com,JOHN,JONES,32,m,UK,email,2023-11-14,TRUE,
1288,user1288@gmail.com,John,Williams,,Male,GB,organic_search,2024-10-24,Yes,STANDARD
1289,user1289@company.org,John,Smith,,male,Canada,email,06-09-2023,True,Standard
1290,user1290@hotmail.com,Mike,davis,74,Male,USA,email,2024/03/05,No,Basic
1291,user1291@gmail.com,David,davis,19,female,USA,organic_search,2024/02/18,1,
1292,user1292@gmail.com,John,,twenty-five,,United States,email,05/28/2023,0,Premium
1293,user1293@gmail.com,Jane,,22,f,UK,paid_search,2023/12/24,,premium
1294,user1294@gmail.com,John,JONES,150,male,United States,social_media,18-05-2023,,Basic
1295,user1295@gmail.com,Jane,,twenty-five,Female,United States,referral,09/20/2024,,Standard
1296,user1296@yahoo.com,Jane,,twenty-five,F,usa,email,05/27/2023,TRUE,Standard
1297,user1297@gmail.com,jane,JONES,,female,CA,email,06-11-2024,Yes,STANDARD
1298,user1298@gmail.com,JOHN,Smith,,Male,USA,email,02/05/2023,1,Standard
1299,user1299@gmail.com,John,,-5,Female,GB,paid_search,2023/06/15,False,Standard
1300,user1300@gmail.com,,,-5,,Canada,social_media,09-04-2024,Yes,Basic
1301,user1301@gmail.com,jane,,60,female,United Kingdom,email,16-12-2023,0,Basic
1302,user1302@gmail.com,,Williams,,f,US,direct,2024-03-12,,
1303,user1303@outlook.com,David,,twenty-five,F,United Kingdom,email,10/30/2023,True,STANDARD
1304,user1304@hotmail.com,John,Brown,-5,,GB,paid_search,07/19/2023,,STANDARD
1305,user1305@gmail.com,Emily,Brown,twenty-five,Male,Canada,social_media,02/18/2023,0,
1306,user1306@gmail.com,,Brown,,,GB,referral,2023/06/19,No,Basic
1307,user1307@gmail.com,JOHN,JONES,twenty-five,m,UK,social_media,2023/02/20,FALSE,Standard
1308,user1308@outlook.com,,JONES,twenty-five,,US,referral,2023-11-04,True,Standard
1309,user1309@gmail.com,Mike,Brown,,m,CA,organic_search,05-28-2023,No,Standard
1310,user1310@outlook.com,Mike,,twenty-five,Male,usa,referral,2023/12/25,Yes,
1311,user1311@gmail.com,John,Johnson,-5,,US,email,10-10-2023,False,Standard
1312,user1312@gmail.com,Jane,,27,female,U.S.A,referral,2024-11-07,True,Basic
1313,user1313@gmail.com,JOHN,Williams,150,male,usa,paid_search,04-26-2023,0,Premium
1314,user1314@gmail.com,Emily,Brown,150,m,CA,referral,2024-09-09,0,Basic
1315,user1315@gmail.com,,davis,-5,female,US,paid_search,2023-10-10,0,
1316,user1316@company.org,Sarah,,-5,F,UK,paid_search,05-12-2024,True,STANDARD
1317,user1317@gmail.com,JOHN,Smith,56,,US,paid_search,06-15-2024,0,Premium
1318,user1318@gmail.com,,,150,M,Canada,social_media,2023/09/02,False,STANDARD
1319,user1319@company.org,JOHN,Smith,twenty-five,Male,USA,email,19-06-2024,0,Basic
1320,user1320@gmail.com,jane,JONES,-5,female,usa,email,27-02-2024,False,Premium
1321,user1321@gmail.com,David,Williams,twenty-five,,Canada,email,2023/11/29,FALSE,Standard
1322,user1322@gmail.com,Emily,davis,twenty-five,Female,Canada,email,26-05-2024,0,
1323,user1323@gmail.com,Emily,,,m,usa,referral,03-04-2023,False,Basic
1324,user1324@gmail.com,Emily,Williams,-5,M,US,email,12/12/2023,TRUE,STANDARD
1325,user1325@gmail.com,David,Williams,twenty-five,F,usa,direct,2024-12-18,0,
1326,user1326@gmail.com,JOHN,JONES,-5,,Canada,organic_search,2024/09/04,Yes,premium
1327,user1327@gmail.com,David,Johnson,,f,USA,email,04/17/2023,,Standard
1328,user1328@gmail.com,John,,,Female,usa,social_media,2024/11/14,No,Standard
1329,user1329@yahoo.com,,,150,m,United Kingdom,social_media,01-13-2023,No,premium
1330,user1330@gmail.com,,,twenty-five,m,U.S.A,paid_search,10-07-2023,TRUE,premium
1331,user1331@gmail.com,Sarah,davis,-5,F,United States,paid_search,15-01-2024,No,STANDARD
1332,user1332@company.org,,davis,twenty-five,Female,Canada,social_media,08-15-2024,No,premium
1333,user1333@gmail.com,John,,150,f,GB,email,2023/10/03,0,Standard
1334,user1334@gmail.com,,Smith,-5,f,United States,direct,2023-01-23,FALSE,Premium
1335,user1335@gmail.com,John,,,m,usa,direct,2023/10/10,TRUE,STANDARD
1336,user1336@gmail.com,Emily,Brown,twenty-five,m,United States,social_media,12-14-2024,FALSE,Premium
1337,user1337@outlook.com,,Johnson,67,,US,email,09-16-2024,True,
1338,user1338@gmail.com,Sarah,Williams,,M,UK,social_media,2023-06-15,FALSE,Premium
1339,user1339@gmail.com,,,150,m,UK,email,04/07/2023,FALSE,Standard
1340,user1340@gmail.com,Mike,,-5,f,US,email,04/09/2023,TRUE,premium
1341,user1341@yahoo.com,Emily,,66,,U.S.A,organic_search,2023-07-25,1,STANDARD
1342,user1342@gmail.com,Jane,Williams,twenty-five,M,USA,paid_search,02-03-2023,True,Basic
1343,user1343@gmail.com,,davis,72,Male,usa,referral,01-29-2023,False,Standard
1344,user1344@outlook.com,Jane,Williams,-5,,United States,social_media,2024/07/02,Yes,STANDARD
1345,user1345@gmail.com,jane,Smith,57,,US,social_media,02-06-2023,TRUE,Premium
1346,user1346@gmail.com,,Williams,75,f,usa,organic_search,12-24-2023,Yes,STANDARD
1347,user1347@gmail.com,,,150,F,United Kingdom,organic_search,2023-12-12,FALSE,Standard
1348,user1348@company.org,Sarah,,-5,M,UK,organic_search,01-10-2024,0,STANDARD
1349,user1349@gmail.com,Emily,,twenty-five,Female,U.S.A,direct,04-04-2023,Yes,premium
1350,user1350@company.org,JOHN,,42,f,USA,email,2023/07/22,0,Basic
1351,user1351@gmail.com,JOHN,JONES,-5,M,United Kingdom,referral,2024-07-28,No,Premium
1352,user1352@gmail.com,,Williams,-5,M,United Kingdom,paid_search,2023-11-11,1,Basic
1353,user1353@yahoo.com,JOHN,Williams,-5,M,usa,organic_search,2024-01-30,False,Standard
1354,user1354@gmail.com,Jane,Brown,,,GB,social_media,2023-08-15,1,premium
1355,user1355@gmail.com,Jane,JONES,,female,United States,paid_search,2023/07/30,No,Basic
1356,user1356@hotmail.com,,Brown,-5,m,GB,referral,16-02-2024,No,
1357,user1357@gmail.com,John,,150,m,U.S.A,direct,10/07/2023,False,Basic
1358,user1358@company.org,John,,,F,US,organic_search,2024-09-06,Yes,premium
1359,user1359@outlook.com,Mike,JONES,150,male,United Kingdom,organic_search,10-03-2023,TRUE,STANDARD
1360,user1360@yahoo.com,JOHN,Brown,twenty-five,f,usa,paid_search,09/25/2023,,Premium
1361,user1361@gmail.com,Jane,Brown,150,Male,US,direct,2024-04-25,No,premium
1362,user1362@gmail.com,Mike,,56,,usa,email,09/22/2024,FALSE,Premium
1363,user1363@hotmail.com,Emily,JONES,-5,f,usa,paid_search,2024-08-05,True,premium
1364,user1364@gmail.com,,Johnson,,Female,Canada,paid_search,2023/06/06,1,premium
1365,user1365@gmail.com,,JONES,,Male,United Kingdom,social_media,13-03-2023,1,Premium
1366,user1366@yahoo.com,,Williams,-5,female,USA,email,12/02/2024,0,
1367,user1367@yahoo.com,,Smith,150,,US,social_media,08/28/2023,1,STANDARD
1368,user1368@company.org,,,twenty-five,m,UK,direct,07/12/2024,False,STANDARD
1369,user1369@gmail.com,jane,,,f,United Kingdom,email,14-09-2023,No,Standard
1370,user1370@gmail.com,Mike,,,female,USA,email,2023/10/21,TRUE,Standard
1371,user1371@gmail.com,,Brown,,female,usa,direct,2023/02/13,True,premium
1372,user1372@gmail.com,jane,,-5,female,Canada,email,2024/04/16,Yes,
1373,user1373@hotmail.com,Sarah,Brown,twenty-five,female,UK,referral,06-26-2024,True,Basic
1374,user1374@gmail.com,JOHN,Williams,48,,UK,paid_search,21-10-2024,True,Premium
1375,user1375@hotmail.com,JOHN,,150,M,usa,email,2023/07/24,Yes,Basic
1376,user1376@gmail.com,Mike,,,Male,CA,referral,27-11-2024,False,Standard
1377,user1377@gmail.com,jane,davis,twenty-five,,USA,organic_search,2023-05-14,0,Premium
1378,user1378@yahoo.com,Emily,Johnson,-5,Female,United States,paid_search,01/22/2023,TRUE,Premium
1379,user1379@gmail.com,Emily,,-5,Male,U.S.A,organic_search,07-01-2024,0,STANDARD
1380,user1380@gmail.com,Mike,Williams,44,,GB,paid_search,2023/06/13,Yes,STANDARD
1381,user1381@gmail.com,David,Brown,,f,US,email,2024-07-19,Yes,premium
1382,user1382@gmail.com,Mike,Smith,-5,f,GB,organic_search,04-29-2024,Yes,premium
1383,user1383@gmail.com,,davis,-5,F,Canada,direct,2023-01-21,Yes,Standard
1384,user1384@gmail.com,JOHN,Williams,,female,U.S.A,organic_search,2024-10-01,FALSE,STANDARD
1385,user1385@company.org,Mike,davis,-5,Female,United Kingdom,social_media,21-05-2024,,Premium
1386,user1386@gmail.com,Mike,Smith,,male,U.S.A,organic_search,2024/05/16,True,Basic
1387,user1387@company.org,Jane,davis,53,Male,GB,social_media,2023-02-11,1,Basic
1388,user1388@company.org,JOHN,,-5,m,Canada,email,25-01-2024,,premium
1389,user1389@gmail.com,Mike,davis,-5,,usa,direct,2024/02/21,TRUE,Basic
1390,user1390@gmail.com,Jane,davis,twenty-five,F,USA,paid_search,03/27/2023,0,Standard
1391,user1391@yahoo.com,Mike,Brown,67,F,USA,email,2023-03-18,FALSE,STANDARD
1392,user1392@company.org,Emily,Johnson,57,M,United States,email,03/14/2023,0,Standard
1393,user1393@gmail.com,Jane,Smith,,Female,USA,email,2023-04-04,True,Basic
1394,user1394@gmail.com,jane,Brown,150,,United States,paid_search,2024/10/02,TRUE,
1395,user1395@gmail.com,John,,twenty-five,M,US,organic_search,11/23/2024,No,Basic
1396,user1396@gmail.com,,Brown,62,F,usa,referral,05/28/2023,FALSE,Standard
1397,user1397@gmail.com,,JONES,150,,U.S.A,organic_search,06/16/2023,True,Basic
1398,user1398@gmail.com,,Smith,-5,male,United States,email,2023-12-20,1,Premium
1399,user1399@gmail.com,John,,150,M,US,paid_search,20-05-2024,FALSE,
1400,user1400@gmail.com,Jane,JONES,-5,f,Canada,social_media,2024/11/28,FALSE,premium
1401,user1401@gmail.com,Emily,Brown,twenty-five,Male,USA,email,04-11-2023,True,premium
1402,user1402@gmail.com,JOHN,,150,f,United States,email,04/17/2024,True,premium
1403,user1403@gmail.com,Emily,,,m,Canada,email,2023-01-26,True,
1404,user1404@hotmail.com,Sarah,Johnson,150,f,United States,social_media,26-06-2023,FALSE,Standard
1405,user1405@gmail.com,Mike,JONES,twenty-five,male,usa,social_media,01/23/2023,False,STANDARD
1406,user1406@gmail.com,Mike,,60,female,US,paid_search,2024-05-26,FALSE,
1407,user1407@gmail.com,Mike,Brown,150,Female,CA,referral,2024/05/03,1,Basic
1408,user1408@outlook.com,,,57,,United States,referral,10-08-2024,TRUE,Basic
1409,user1409@gmail.com,Mike,davis,150,F,USA,paid_search,2024/01/18,FALSE,premium
1410,user1410@outlook.com,Sarah,davis,150,male,United Kingdom,referral,10-09-2023,FALSE,
1411,user1411@gmail.com,Emily,Brown,twenty-five,,usa,email,07/19/2023,False,STANDARD
1412,user1412@gmail.com,Emily,Johnson,,,Canada,email,2024-04-26,,premium
1413,user1413@gmail.com,David,Johnson,150,Female,U.S.A,organic_search,04/18/2024,FALSE,Premium
1414,user1414@yahoo.com,Emily,davis,twenty-five,f,United Kingdom,email,04/30/2024,TRUE,Basic
1415,user1415@gmail.com,,Brown,,,GB,paid_search,2024-05-11,TRUE,
1416,user1416@gmail.com,Sarah,JONES,150,m,USA,direct,04-03-2023,TRUE,Standard
1417,user1417@yahoo.com,JOHN,Johnson,150,Male,UK,email,2023/05/28,,Standard
1418,user1418@gmail.com,Emily,Johnson,150,male,usa,email,08-31-2024,False,Basic
1419,user1419@gmail.com,Emily,Smith,25,female,United Kingdom,paid_search,2023/06/16,FALSE,Standard
1420,user1420@gmail.com,JOHN,Smith,150,female,CA,direct,11/19/2023,FALSE,STANDARD
1421,user1421@gmail.com,Emily,Smith,twenty-five,M,United States,organic_search,2023/02/05,0,Premium
1422,user1422@hotmail.com,Sarah,Johnson,-5,female,Canada,paid_search,2023-05-24,True,Basic
1423,user1423@gmail.com,,Smith,150,m,United States,email,03-13-2023,0,Standard
1424,user1424@outlook.com,Sarah,Brown,twenty-five,M,USA,email,04/04/2024,False,Premium
1425,user1425@hotmail.com,Mike,Williams,-5,female,CA,direct,2023/02/13,1,STANDARD
1426,user1426@gmail.com,JOHN,Johnson,,,USA,direct,10/24/2023,No,STANDARD
1427,user1427@yahoo.com,,davis,,m,usa,email,05/18/2024,,Premium
1428,user1428@gmail.com,David,JONES,-5,,CA,direct,10/04/2024,No,STANDARD
1429,user1429@gmail.com,Emily,JONES,43,male,UK,paid_search,2023-09-20,False,STANDARD
1430,user1430@gmail.com,JOHN,Brown,29,M,CA,referral,2024-10-29,No,Standard
1431,user1431@gmail.com,David,Brown,twenty-five,male,Canada,paid_search,2024/08/06,1,
1432,user1432@outlook.com,Sarah,Smith,37,Female,United States,paid_search,03-10-2024,No,premium
1433,user1433@gmail.com,jane,,,f,UK,paid_search,02-02-2024,TRUE,
1434,user1434@yahoo.com,John,Smith,57,M,U.S.A,social_media,2023-09-12,TRUE,premium
1435,user1435@gmail.com,Mike,Johnson,-5,Female,usa,email,2024/01/26,FALSE,Premium
1436,user1436@gmail.com,John,JONES,67,F,U.S.A,email,10/14/2023,TRUE,premium
1437,user1437@yahoo.com,jane,Williams,18,F,usa,organic_search,2023/07/29,,Basic
1438,user1438@company.org,Jane,Williams,31,m,CA,social_media,2023-10-04,1,premium
1439,user1439@gmail.com,JOHN,Williams,twenty-five,M,US,email,18-03-2024,TRUE,
1440,user1440@outlook.com,John,JONES,,Female,UK,social_media,2024-05-05,1,STANDARD
1441,user1441@gmail.com,jane,Brown,63,male,Canada,direct,2024-03-21,FALSE,premium
1442,user1442@gmail.com,Emily,davis,twenty-five,,United States,email,28-04-2024,FALSE,premium
1443,user1443@gmail.com,Emily,,-5,Male,UK,social_media,06-28-2023,True,Basic
1444,user1444@outlook.com,Mike,davis,150,f,United Kingdom,organic_search,03/18/2024,1,Basic
1445,user1445@gmail.com,Mike,davis,,,United States,referral,06/02/2024,True,Premium
1446,user1446@gmail.com,,Smith,51,,USA,email,05-03-2024,,
1447,user1447@gmail.com,Emily,,-5,female,United Kingdom,social_media,2023/06/18,,
1448,user1448@outlook.com,JOHN,Johnson,150,Male,usa,referral,2024-02-07,,Premium
1449,user1449@yahoo.com,David,Brown,150,male,usa,direct,05-22-2024,0,Standard
1450,user1450@outlook.com,Jane,Brown,29,F,U.S.A,social_media,2023/01/25,0,premium
1451,user1451@gmail.com,John,JONES,150,female,usa,paid_search,02-01-2024,True,STANDARD
1452,user1452@gmail.com,,Smith,150,M,UK,paid_search,26-08-2024,FALSE,Premium
1453,user1453@gmail.com,JOHN,Johnson,twenty-five,,Canada,referral,2023/09/19,1,premium
1454,user1454@gmail.com,Jane,,twenty-five,F,US,paid_search,02/09/2023,0,premium
1455,user1455@gmail.com,Sarah,,-5,male,United Kingdom,email,2024/01/24,No,STANDARD
1456,user1456@hotmail.com,,Smith,150,F,United Kingdom,direct,02/25/2024,False,Basic
1457,user1457@gmail.com,,Smith,twenty-five,F,United Kingdom,social_media,2024/12/14,Yes,premium
1458,user1458@gmail.com,John,JONES,-5,m,US,social_media,10/28/2023,0,Standard
1459,user1459@gmail.com,John,,,m,USA,email,08-05-2024,Yes,Standard
1460,user1460@gmail.com,,,150,F,US,social_media,12/15/2023,Yes,Standard
1461,user1461@gmail.com,jane,,150,M,United Kingdom,organic_search,11-09-2024,,Premium
1462,user1462@gmail.com,David,,150,F,US,social_media,2024-03-04,TRUE,
1463,user1463@gmail.com,,Brown,,F,USA,email,01/02/2024,0,STANDARD
1464,user1464@gmail.com,jane,davis,-5,f,US,social_media,07/11/2023,True,Premium
1465,user1465@hotmail.com,Mike,JONES,150,M,Canada,direct,2024-07-27,,Premium
1466,user1466@gmail.com,David,Smith,,female,usa,email,2023/04/26,No,Standard
1467,user1467@gmail.com,jane,Brown,,m,United Kingdom,direct,11-10-2024,0,Standard
1468,user1468@hotmail.com,Jane,,50,,United States,organic_search,11/14/2024,True,
1469,user1469@gmail.com,David,,150,M,Canada,referral,2024/01/06,1,Standard
1470,user1470@gmail.com,Emily,,twenty-five,Female,United States,social_media,2024/11/18,,premium
1471,user1471@gmail.com,Mike,Brown,twenty-five,male,UK,paid_search,2024-10-23,True,STANDARD
1472,user1472@gmail.com,,Johnson,,M,Canada,social_media,01-02-2023,True,Basic
1473,user1473@gmail.com,Emily,JONES,twenty-five,,Canada,referral,20-04-2024,False,STANDARD
1474,user1474@gmail.com,,Williams,-5,F,UK,organic_search,14-05-2024,,STANDARD
1475,user1475@gmail.com,David,JONES,-5,,United Kingdom,organic_search,09/23/2024,FALSE,Basic
1476,user1476@gmail.com,Emily,JONES,-5,,CA,social_media,03-09-2023,TRUE,STANDARD
1477,user1477@gmail.com,Sarah,Williams,-5,Female,Canada,referral,03-10-2024,,Basic
1478,user1478@gmail.com,,Williams,-5,Female,usa,social_media,07-29-2023,FALSE,Standard
1479,user1479@gmail.com,Emily,Brown,150,male,GB,social_media,2024/10/25,,Basic
1480,user1480@yahoo.com,David,Johnson,twenty-five,m,USA,organic_search,2023-05-30,No,Basic
1481,user1481@gmail.com,,JONES,twenty-five,m,usa,referral,21-05-2024,1,premium
1482,user1482@gmail.com,,Johnson,150,m,Canada,email,2024-10-05,Yes,Standard
1483,user1483@gmail.com,John,Smith,72,male,US,paid_search,05-06-2023,,Basic
1484,user1484@gmail.com,JOHN,Brown,twenty-five,M,USA,email,2023-05-11,FALSE,STANDARD
1485,user1485@hotmail.com,Sarah,Brown,twenty-five,,U.S.A,organic_search,10-11-2023,FALSE,Standard
1486,user1486@outlook.com,Sarah,Williams,150,Female,United Kingdom,organic_search,06-05-2023,1,Standard
1487,user1487@gmail.com,,JONES,150,F,US,organic_search,04/04/2023,True,Standard
1488,user1488@gmail.com,Mike,Williams,-5,F,USA,social_media,09/05/2023,TRUE,premium
1489,user1489@gmail.com,JOHN,,,F,US,organic_search,2024/08/16,False,premium
1490,user1490@gmail.com,JOHN,,twenty-five,male,usa,organic_search,2023/06/03,True,STANDARD
1491,user1491@gmail.com,jane,,150,,usa,email,17-12-2023,Yes,
1492,user1492@gmail.com,JOHN,Williams,150,Female,usa,organic_search,21-03-2023,FALSE,premium
1493,user1493@outlook.com,Sarah,,150,M,GB,email,10/08/2023,0,premium
1494,user1494@gmail.com,JOHN,davis,150,M,UK,email,2024/12/31,False,premium
1495,user1495@gmail.com,Emily,Brown,-5,male,UK,paid_search,04/02/2023,Yes,Standard
1496,user1496@gmail.com,,Brown,72,m,Canada,social_media,2024-08-22,No,Premium
1497,user1497@gmail.com,Jane,Smith,34,,U.S.A,paid_search,2024/12/25,Yes,Basic
1498,user1498@gmail.com,David,Williams,150,male,United States,paid_search,05-26-2023,0,Standard
1499,user1499@gmail.com,,Williams,twenty-five,f,CA,organic_search,04/05/2023,No,Premium
1500,user1500@gmail.com,Jane,Johnson,67,male,United States,referral,07-20-2023,0,premium
1501,user1501@gmail.com,Mike,Williams,,Female,USA,paid_search,20-07-2024,Yes,Basic
1502,user1502@gmail.com,,Smith,,Male,USA,paid_search,2024/06/09,Yes,Standard
1503,user1503@gmail.com,Emily,JONES,,f,United States,email,2023-09-05,No,Standard
1504,user1504@gmail.com,John,Johnson,,M,U.S.A,organic_search,2024/10/17,,premium
1505,user1505@gmail.com,,,twenty-five,f,United Kingdom,organic_search,24-11-2024,True,Basic
1506,user1506@gmail.com,Mike,,26,Female,US,organic_search,06-20-2024,FALSE,Basic
1507,user1507@gmail.com,JOHN,,-5,female,USA,paid_search,29-04-2023,False,Standard
1508,user1508@hotmail.com,jane,Williams,-5,m,usa,paid_search,01/17/2023,1,Standard
1509,user1509@company.org,jane,,,f,United States,paid_search,2024/03/25,1,Standard
1510,user1510@gmail.com,Jane,JONES,41,female,UK,social_media,2023/05/30,True,Premium
1511,user1511@company.org,John,,-5,female,usa,referral,04-09-2024,,Standard
1512,user1512@gmail.com,Mike,JONES,21,,usa,social_media,01-12-2023,FALSE,Premium
1513,user1513@gmail.com,,,twenty-five,female,U.S.A,direct,04-04-2024,1,STANDARD
1514,user1514@company.org,jane,,twenty-five,M,United Kingdom,email,08-22-2024,,Premium
1515,user1515@gmail.com,JOHN,davis,150,male,United States,email,06/07/2023,No,Premium
1516,user1516@gmail.com,JOHN,Brown,20,male,USA,email,09/23/2024,No,premium
1517,user1517@hotmail.com,JOHN,JONES,31,F,United States,paid_search,2024-08-05,TRUE,
1518,user1518@gmail.com,Sarah,,150,F,US,referral,2024/05/09,FALSE,STANDARD
1519,user1519@gmail.com,David,davis,-5,,United States,email,01-17-2024,,
1520,user1520@gmail.com,Sarah,Brown,70,m,UK,direct,13-10-2023,FALSE,STANDARD
1521,user1521@gmail.com,JOHN,Smith,-5,male,US,email,11/04/2023,,Standard
1522,user1522@gmail.com,Sarah,,,F,United Kingdom,direct,08-13-2023,FALSE,premium
1523,user1523@gmail.com,Emily,JONES,,Male,GB,organic_search,2024/02/14,0,Basic
1524,user1524@gmail.com,JOHN,Williams,150,M,Canada,email,28-02-2023,0,Basic
1525,user1525@gmail.com,jane,,,m,CA,paid_search,08/30/2023,TRUE,Standard
1526,user1526@gmail.com,Emily,Williams,-5,,CA,organic_search,2024-09-17,0,Premium
1527,user1527@gmail.com,John,Williams,150,f,US,organic_search,03/26/2023,1,Premium
1528,user1528@hotmail.com,David,davis,-5,,US,organic_search,2024-04-27,Yes,Basic
1529,user1529@yahoo.com,John,Smith,,Male,CA,referral,2023/12/05,0,Basic
1530,user1530@yahoo.com,,JONES,26,f,GB,paid_search,30-08-2024,Yes,
1531,user1531@gmail.com,jane,Brown,-5,M,CA,organic_search,17-12-2024,Yes,
1532,user1532@gmail.com,Emily,JONES,150,m,usa,paid_search,29-04-2024,FALSE,Standard
1533,user1533@gmail.com,Mike,Smith,23,,US,social_media,09/04/2023,0,premium
1534,user1534@yahoo.com,David,davis,-5,,usa,organic_search,2023/05/10,True,premium
1535,user1535@gmail.com,,JONES,,f,USA,organic_search,06-05-2023,Yes,premium
1536,user1536@gmail.com,John,Smith,-5,m,United States,email,2023/07/16,False,
1537,user1537@gmail.com,Emily,,-5,m,Canada,email,02-12-2024,Yes,Premium
1538,user1538@gmail.com,JOHN,Johnson,-5,Male,USA,social_media,06/18/2023,No,STANDARD
1539,user1539@gmail.com,David,Brown,,m,USA,email,2024-09-10,FALSE,
1540,user1540@gmail.com,Emily,davis,18,f,United Kingdom,paid_search,12/18/2023,No,Standard
1541,user1541@gmail.com,,JONES,150,,GB,social_media,12-07-2023,No,premium
1542,user1542@gmail.com,,JONES,150,M,U.S.A,email,10-02-2023,1,premium
1543,user1543@gmail.com,Jane,,150,f,GB,paid_search,08-26-2024,No,Basic
1544,user1544@outlook.com,David,Smith,,,U.S.A,organic_search,2024/08/28,TRUE,Premium
1545,user1545@hotmail.com,jane,Brown,43,m,USA,direct,2024-06-27,TRUE,STANDARD
1546,user1546@gmail.com,John,JONES,twenty-five,M,UK,paid_search,07-13-2024,No,STANDARD
1547,user1547@gmail.com,Jane,Brown,twenty-five,female,United States,referral,11-08-2024,No,Premium
1548,user1548@gmail.com,Emily,Brown,48,F,United States,paid_search,02-12-2024,Yes,
1549,user1549@gmail.com,JOHN,Williams,150,Female,United States,email,27-10-2023,0,Basic
1550,user1550@gmail.com,,Johnson,,F,USA,paid_search,11/13/2023,0,Basic
1551,user1551@company.org,Emily,Johnson,twenty-five,f,United Kingdom,direct,2023-07-03,False,
1552,user1552@yahoo.com,Emily,Johnson,,m,usa,paid_search,09-21-2024,TRUE,
1553,user1553@gmail.com,,Johnson,,Male,Canada,referral,01/19/2023,,
1554,user1554@outlook.com,John,davis,150,m,US,referral,07-01-2024,True,Standard
1555,user1555@company.org,,Johnson,,f,United Kingdom,email,2023/06/21,True,Basic
1556,user1556@gmail.com,John,Smith,,M,GB,email,19-10-2024,1,
1557,user1557@gmail.com,JOHN,Smith,150,F,United States,paid_search,2024-01-17,,STANDARD
1558,user1558@gmail.com,jane,,twenty-five,female,US,organic_search,04-30-2023,1,
1559,user1559@company.org,David,Smith,72,M,U.S.A,referral,11/21/2023,TRUE,premium
1560,user1560@company.org,Jane,davis,150,male,U.S.A,direct,2023/06/06,1,Premium
1561,user1561@gmail.com,Jane,Williams,twenty-five,,US,organic_search,19-10-2023,0,Premium
1562,user1562@gmail.com,Emily,Johnson,twenty-five,Female,GB,email,2023-09-28,No,Premium
1563,user1563@gmail.com,,Johnson,twenty-five,,United Kingdom,social_media,11-10-2023,,
1564,user1564@company.org,John,JONES,150,F,Canada,organic_search,01-11-2023,1,Standard
1565,user1565@yahoo.com,Jane,,150,female,CA,referral,03-12-2023,0,Basic
1566,user1566@gmail.com,,Brown,-5,Male,United States,organic_search,06-12-2023,0,
1567,user1567@gmail.com,Mike,Williams,twenty-five,Female,CA,social_media,2023-01-18,,Basic
1568,user1568@gmail.com,Sarah,,,M,CA,email,08/13/2024,True,Standard
1569,user1569@hotmail.com,JOHN,,-5,male,usa,paid_search,06-24-2024,0,
1570,user1570@company.org,John,Johnson,twenty-five,Female,U.S.A,paid_search,03/06/2024,Yes,
1571,user1571@hotmail.com,Mike,Smith,,M,US,paid_search,2024/08/17,Yes,Standard
1572,user1572@gmail.com,,Smith,,F,USA,email,2023/10/11,0,Basic
1573,user1573@gmail.com,Mike,Johnson,-5,female,CA,social_media,2023/07/31,,
1574,user1574@gmail.com,Sarah,Williams,150,female,usa,referral,10/09/2023,False,premium
1575,user1575@gmail.com,David,Smith,150,Male,USA,email,2023-10-08,False,STANDARD
1576,user1576@yahoo.com,David,Williams,-5,Male,CA,email,2023-10-24,False,STANDARD
1577,user1577@gmail.com,Emily,JONES,,f,usa,email,08-03-2023,False,premium
1578,user1578@hotmail.com,jane,Williams,,f,CA,paid_search,10/04/2023,,STANDARD
1579,user1579@gmail.com,Jane,JONES,-5,,U.S.A,paid_search,2024-10-19,TRUE,
1580,user1580@gmail.com,JOHN,Smith,twenty-five,F,usa,paid_search,12-06-2024,TRUE,Standard
1581,user1581@gmail.com,,Williams,150,,USA,email,11/15/2024,1,Basic
1582,user1582@gmail.com,JOHN,davis,150,Female,United States,organic_search,2024-12-07,TRUE,
1583,user1583@outlook.com,,Brown,150,,GB,paid_search,03-11-2024,FALSE,Premium
